ensembl_gene_id	go_id
714	FBgn0038224	GO:0045263
715	FBgn0038224	GO:0006754
716	FBgn0038224	GO:0046933
717	FBgn0040393	
718	FBti0019146	
719	FBti0063215	
720	FBgn0264776	GO:0003674
721	FBgn0264776	GO:0008150
722	FBgn0264776	GO:0005575
723	RR48340_transposable_element	
724	FBgn0083053	
725	FBti0059712	
726	FBgn0025643	GO:0017124
727	FBgn0265049	
728	FBti0064291	
729	FBgn0038525	GO:0003674
730	FBgn0038525	GO:0008150
731	FBgn0038525	GO:0005575
732	FBgn0262397	
733	FBti0019994	
734	FBgn0020906	GO:0004252
735	FBgn0020906	GO:0004175
736	FBgn0020906	GO:0006508
737	FBgn0020906	GO:0016787
738	FBgn0020906	GO:0008233
739	FBgn0020906	GO:0008236
740	FBti0061813	
741	FBgn0086078	
742	FBgn0035510	GO:0031012
743	FBgn0035510	GO:0008010
744	FBgn0035510	GO:0062129
745	FBgn0035510	GO:0040003
746	FBgn0035510	GO:0042302
747	FBgn0034366	GO:0005737
748	FBgn0034366	GO:0048477
749	FBgn0034366	GO:0015031
750	FBgn0034366	GO:0000407
751	FBgn0034366	GO:0006914
752	FBgn0034366	GO:0000045
753	FBgn0034366	GO:0035096
754	FBgn0034366	GO:0034727
755	FBgn0034366	GO:0009267
756	FBgn0034366	GO:0016236
757	FBgn0034366	GO:0000422
758	FBgn0034366	GO:0016239
759	FBgn0034366	GO:0006497
760	FBgn0034366	GO:0032446
761	FBgn0034366	GO:0019779
762	FBgn0034366	GO:0006501
763	FBgn0034366	GO:0019778
764	FBgn0034366	GO:0008340
765	FBgn0034366	GO:0010506
766	FBgn0034366	GO:0050688
767	FBgn0034366	GO:0006995
768	FBgn0034366	GO:0044805
769	FBgn0034366	GO:0008641
770	FBgn0034366	GO:0018215
771	FBgn0034366	GO:0043066
772	FBgn0034366	GO:0060548
773	FBgn0034366	GO:1903706
774	FBgn0034366	GO:1903599
775	FBti0019351	
776	FBti0063660	
777	FBgn0036935	GO:0016021
778	FBgn0036935	GO:0060271
779	FBgn0036935	GO:0035869
780	FBgn0036935	GO:0016020
781	FBgn0036935	GO:0005929
782	FBgn0036935	GO:0042995
783	FBgn0036935	GO:0030030
784	FBgn0034880	GO:0007155
785	FBgn0034880	GO:0008305
786	FBgn0034880	GO:0016020
787	FBgn0034880	GO:0016021
788	FBgn0034880	GO:0046982
789	FBgn0034880	GO:0033627
790	FBgn0034880	GO:0007157
791	FBgn0034880	GO:0007229
792	FBgn0034880	GO:0007160
793	FBgn0034880	GO:0001555
794	FBgn0012017	
795	FBgn0265650	
796	FBgn0265982	
797	FBgn0034470	GO:0042048
798	FBgn0034470	GO:0005549
799	FBgn0034470	GO:0007608
800	FBgn0034470	GO:0005576
801	FBgn0034470	GO:0007606
802	FBgn0034470	GO:0019236
803	FBgn0034470	GO:0050896
804	FBgn0000056	GO:0016491
805	FBgn0000056	GO:0055114
806	FBgn0000056	GO:0005575
807	FBti0019410	
808	FBgn0262899	GO:0003674
809	FBgn0262899	GO:0008150
810	FBgn0262899	GO:0005575
811	FBgn0261436	GO:0008270
812	FBgn0261436	GO:0006147
813	FBgn0261436	GO:0019239
814	FBgn0261436	GO:0046098
815	FBgn0261436	GO:0051067
816	FBgn0261436	GO:0006726
817	FBgn0261436	GO:0008892
818	FBgn0261436	GO:0004153
819	FBgn0261436	GO:0016787
820	FBgn0261436	GO:0016810
821	FBgn0261436	GO:0046872
822	FBgn0261436	GO:0005829
823	FBgn0265805	
824	FBgn0034666	GO:0004252
825	FBgn0034666	GO:0005615
826	FBgn0034666	GO:0006508
827	FBgn0034666	GO:0016787
828	FBgn0034666	GO:0008233
829	FBgn0034666	GO:0008236
830	FBti0019800	
831	FBgn0033869	GO:0031012
832	FBgn0033869	GO:0008010
833	FBgn0033869	GO:0062129
834	FBgn0033869	GO:0040003
835	FBgn0033869	GO:0042302
836	FBti0062678	
837	FBgn0266929	
838	FBgn0031238	GO:0050660
839	FBgn0031238	GO:0017150
840	FBgn0031238	GO:0003824
841	FBgn0031238	GO:0008033
842	FBgn0031238	GO:0055114
843	FBgn0031238	GO:0016491
844	FBgn0031238	GO:0002943
845	FBgn0266215	
846	FBgn0037151	GO:0016021
847	FBgn0037151	GO:0016020
848	FBgn0031462	GO:0005524
849	FBgn0031462	GO:0005737
850	FBgn0031462	GO:0005886
851	FBgn0031462	GO:0004743
852	FBgn0031462	GO:0006090
853	FBgn0031462	GO:0006096
854	FBgn0031462	GO:0000287
855	FBgn0031462	GO:0030955
