ensembl_gene_id	go_id
532	LOC105704411	GO:0043547
533	LOC105697875	GO:0006508
534	LOC105697875	GO:0004222
535	LOC105697875	GO:0008237
536	LOC105702801	
537	LOC105698580	GO:0003677
538	LOC105698580	GO:0006355
539	LOC105698580	GO:0005634
540	LOC105698580	GO:0003700
541	LOC105698580	GO:0006915
542	LOC105698580	GO:0000976
543	LOC105696501	GO:0003713
544	LOC105703209	GO:0005515
545	LOC105699071	
546	LOC105700918	GO:0002098
547	LOC105700918	GO:0033588
548	LOC105698835	GO:0000179
549	LOC105698835	GO:0008649
550	LOC105698835	GO:0000154
551	LOC105698835	GO:0006364
552	LOC105696636	
553	LOC105697621	GO:0046872
554	LOC105697621	GO:0005096
555	LOC105702810	
556	LOC105699379	
557	LOC105697457	GO:0005515
558	LOC105702929	GO:0004930
559	LOC105702929	GO:0016021
560	LOC105702929	GO:0007186
561	LOC105700218	GO:0022857
562	LOC105700218	GO:0055085
563	LOC105697811	
564	LOC105698705	GO:0005515
565	LOC105698705	GO:0031011
566	LOC105698705	GO:0071339
567	LOC105698705	GO:0002151
568	LOC105696237	GO:0005524
569	LOC105696237	GO:0005737
570	LOC105696237	GO:0003676
571	LOC105696237	GO:0000166
572	LOC105696237	GO:0004812
573	LOC105696237	GO:0006418
574	LOC105696237	GO:0004815
575	LOC105696237	GO:0006422
576	LOC105699678	
577	LOC111673934	
578	LOC105701961	GO:0016020
579	LOC105701961	GO:0004984
580	LOC105701961	GO:0005549
581	LOC105701961	GO:0007608
582	LOC105700365	GO:0008318
583	LOC105700365	GO:0018342
584	LOC105698271	GO:0006508
585	LOC105698271	GO:0004198
586	LOC105702995	
587	LOC105699992	GO:0003723
588	LOC105701448	
589	LOC105702482	
590	LOC105700768	GO:0016020
591	LOC105700768	GO:0004675
592	GeneID_111673956	
593	LOC105703351	GO:0005524
594	LOC105703351	GO:0005737
595	LOC105703351	GO:0008299
596	LOC105703351	GO:0004496
597	LOC111674362	
598	LOC105700426	GO:0005515
599	LOC105694564	GO:0003677
600	LOC105694564	GO:0006355
601	LOC105694564	GO:0046983
602	LOC105695961	GO:0005737
603	LOC105695961	GO:0051536
604	LOC105695961	GO:0016226
605	LOC105697009	GO:0005524
606	LOC105697009	GO:0005515
607	LOC105697009	GO:0016887
608	LOC105697009	GO:0005694
609	LOC105697009	GO:0051276
610	LOC105702356	GO:0005524
611	LOC105702356	GO:0006468
612	LOC105702356	GO:0004672
613	LOC105704418	GO:0005524
614	LOC105704418	GO:0140658
615	GeneID_111674310	
616	LOC105694642	
617	LOC105695283	
618	LOC105694267	GO:0005856
619	LOC105696512	GO:0016491
620	LOC105697900	
621	LOC105698142	GO:0005515
622	LOC105703015	
623	LOC105699500	
624	LOC105695082	GO:0003735
625	LOC105695082	GO:0006412
626	LOC105695082	GO:0005840
627	LOC105695082	GO:0015935
628	LOC105696304	GO:0005524
629	LOC105696304	GO:0003676
630	LOC105696304	GO:0004386
631	LOC105695108	GO:0005515
632	LOC105696185	GO:0016491
633	LOC105703421	GO:0003924
634	LOC105703421	GO:0005525
635	LOC105704089	
636	LOC105699339	GO:0003700
637	LOC105699339	GO:0006357
638	LOC105699339	GO:0046983
639	LOC105699292	GO:0006122
640	LOC105699292	GO:0005750
641	LOC105695604	GO:0005634
642	LOC105695604	GO:0003713
643	LOC105702253	
644	LOC105696097	GO:0003735
645	LOC105696097	GO:0006412
646	LOC105696097	GO:0005840
647	LOC105695555	GO:0061630
648	LOC105696804	GO:0005747
649	LOC105695006	GO:0016020
650	LOC105695006	GO:0055085
651	LOC105695006	GO:0046873
652	LOC105695006	GO:0030001
653	LOC105701763	
654	LOC105701941	GO:0005515
655	GeneID_111674457	
656	LOC105698309	GO:0005515
657	LOC105698309	GO:0003723
658	LOC105698309	GO:0070122
659	LOC105698309	GO:0140492
660	LOC105698309	GO:0000398
661	LOC105698309	GO:0005681
662	LOC105698309	GO:0017070
663	LOC105698309	GO:0030623
664	LOC105699012	
665	LOC105701111	
666	LOC105703762	GO:0006629
667	LOC105703762	GO:0004622
668	LOC105703762	GO:0046470
669	LOC105703762	
670	LOC105703727	
671	GeneID_111674298	
672	LOC105698645	GO:0016787
673	LOC105694376	GO:0005515
674	LOC105703854	GO:0005856
675	LOC105703854	GO:0003779
676	LOC105703854	GO:0030036
677	LOC105699492	GO:0030431
