ensembl_gene_id	go_id
784	LOC100748825	GO:0016020
785	LOC100748825	GO:0005544
786	LOC100748825	GO:0016021
787	LOC112212502	
788	LOC100743990	GO:0003779
789	LOC100743990	GO:0005524
790	LOC100743990	GO:0003774
791	LOC100743990	GO:0004713
792	LOC100743990	GO:0007601
793	LOC100743990	GO:0016459
794	LOC100743990	GO:0050896
795	LOC100743990	GO:0004672
796	LOC100743990	GO:0005515
797	LOC100743990	GO:0006468
798	LOC100743990	GO:0005737
799	LOC100743990	GO:0000166
800	LOC100743990	GO:0005856
801	LOC100743990	GO:0018108
802	LOC100743990	
803	LOC100743990	GO:0016021
804	LOC100743990	GO:0016020
805	LOC100746845	GO:0016021
806	LOC100746845	GO:0022857
807	LOC100746845	GO:0016020
808	LOC100746845	GO:0055085
809	LOC112213908	GO:0003676
810	LOC112213908	GO:0008270
811	LOC100743175	GO:0016021
812	LOC100743175	GO:0016020
813	LOC100742178	GO:0005515
814	LOC100747724	GO:0003676
815	LOC100747724	GO:0005634
816	LOC100747724	GO:0006397
817	LOC100747724	GO:0031047
818	LOC100746099	GO:0004725
819	LOC100746099	GO:0008138
820	LOC100746099	GO:0016791
821	LOC100746099	GO:0006470
822	LOC100746099	GO:0016311
823	LOC100746099	GO:0016787
824	LOC100746099	GO:0004721
825	LOC100743513	GO:0016021
826	LOC100743513	GO:0006811
827	LOC100743513	GO:0008273
828	LOC100743513	GO:0055085
829	LOC100743513	GO:0035725
830	LOC100743513	GO:0016020
831	LOC100743513	GO:0006816
832	LOC100743513	GO:0015297
833	LOC100743513	GO:0071805
834	LOC100743513	GO:0098656
835	LOC100741796	GO:0050660
836	LOC100741796	GO:0003995
837	LOC100741796	GO:0016627
838	LOC100741796	GO:0016491
839	LOC100741281	GO:0005515
840	LOC112214038	
841	LOC100747757	GO:0004386
842	LOC100740837	GO:0005741
843	LOC100740837	GO:0008320
844	LOC100740837	GO:0030150
845	LOC100740837	GO:0055085
