ensembl_gene_id	go_id
831	LOC122850919	
832	LOC122854918	
833	LOC122859189	GO:0003723
834	LOC122859189	GO:0005525
835	LOC122859189	GO:0000166
836	LOC122856096	
837	LOC122855537	GO:0005515
838	LOC122854697	GO:0080019
839	LOC122854697	GO:0016020
840	LOC122854697	GO:0016021
841	LOC122854697	GO:0016491
842	LOC122854697	GO:0006629
843	LOC122854697	GO:0016620
844	LOC122854697	GO:1901568
845	LOC122850552	GO:0005515
846	LOC122851121	
847	LOC122854861	GO:0005515
848	LOC122855344	GO:0008270
849	LOC122852254	GO:0043666
850	LOC122852778	GO:0007165
851	LOC122852778	GO:0005515
852	LOC122852778	GO:0004143
853	LOC122852778	GO:0007205
854	LOC122852778	GO:0016301
855	LOC122852778	GO:0003951
856	LOC122852778	GO:0046872
857	LOC122852778	GO:0000166
858	LOC122852778	GO:0005524
859	LOC122852778	GO:0016740
860	LOC122852778	GO:0016310
861	LOC122852778	GO:0046486
862	LOC122859782	GO:0016020
863	LOC122859782	GO:0004970
864	LOC122859554	GO:0003677
865	LOC122859554	GO:0006260
866	LOC122853712	
867	LOC122851095	
868	LOC122849880	GO:0016020
869	LOC122849880	GO:0016021
870	LOC122849880	
871	LOC122854362	
872	LOC122852630	GO:0003735
873	LOC122852630	GO:0006412
874	LOC122852630	GO:0005840
875	LOC122857455	GO:0004497
876	LOC122857455	GO:0020037
877	LOC122857455	GO:0005506
878	LOC122857455	GO:0016705
879	LOC122851411	GO:0046872
880	LOC122851411	GO:0016787
881	LOC122851411	GO:0003993
882	LOC122858841	GO:0016020
883	LOC122858841	GO:0016021
884	LOC122858841	
885	LOC122852687	GO:0051087
886	LOC122852687	GO:0001671
887	LOC122852687	GO:0044571
888	LOC122852687	GO:0051259
889	LOC122852687	GO:0008152
890	LOC122854708	GO:0030246
891	LOC122854708	
892	LOC122847377	GO:0016020
893	LOC122847377	GO:0005739
894	LOC122847377	GO:0005743
895	LOC122851263	GO:0006508
896	LOC122851263	GO:0004222
897	LOC122851263	GO:0008237
898	LOC122851263	GO:0008233
899	LOC122850493	
900	LOC122860814	
901	LOC122856706	GO:0005737
902	LOC122856706	GO:0034227
903	LOC122856706	GO:0003723
