ensembl_gene_id	go_id
429	BIMP21661	
430	BIMP11731	
431	BIMP15322	GO:0032482
432	BIMP15322	GO:0003924
433	BIMP15322	GO:0005525
434	BIMP11130	GO:0051087
435	BIMP10142	
436	BIMP15851	GO:0019904
437	BIMP15851	GO:0043565
438	BIMP15851	GO:0003700
439	BIMP15851	GO:0008134
440	BIMP15851	GO:0006355
441	BIMP18464	
442	BIMP13589	GO:0032981
443	BIMP24694	GO:0046982
444	BIMP24694	GO:0005515
445	BIMP20823	GO:0005484
446	BIMP20823	GO:0006886
447	BIMP20823	GO:0016020
448	BIMP20823	GO:0016192
449	BIMP18553	
450	BIMP14267	GO:0043486
451	BIMP14267	GO:0006338
452	BIMP14267	GO:0005634
453	BIMP14267	GO:0006355
454	BIMP24641	GO:0070206
455	BIMP24641	GO:0009279
456	BIMP24641	GO:0051301
457	BIMP24641	GO:0017038
458	BIMP24641	GO:0042597
459	BIMP24641	GO:0015031
460	BIMP24641	GO:0005515
461	BIMP24641	GO:0016021
462	BIMP13310	GO:0005515
463	BIMP20685	GO:0004386
464	BIMP20685	GO:0005524
465	BIMP20685	GO:0003676
466	BIMP14407	
467	BIMP17387	GO:0016491
468	BIMP17387	GO:0055114
469	BIMP17387	GO:0008270
470	BIMP12413	
471	BIMP11462	
472	BIMP11986	GO:0005515
473	BIMP19535	
474	BIMP24104	
475	BIMP25155	
476	BIMP11199	
477	BIMP13027	
478	BIMP17191	
479	BIMP16963	GO:0015986
480	BIMP16963	GO:0046933
481	BIMP23748	GO:0004252
482	BIMP23748	GO:0006508
483	BIMP23129	GO:0019673
484	BIMP23129	GO:0008446
485	BIMP25564	
486	BIMP17174	
487	BIMP10542	GO:0016042
488	BIMP10542	GO:0005509
489	BIMP10542	GO:0004435
490	BIMP10542	GO:0008081
491	BIMP10542	GO:0007165
492	BIMP10542	GO:0006629
493	BIMP10542	GO:0035556
494	BIMP15414	GO:0062023
495	BIMP15414	GO:0046658
496	BIMP15414	GO:0009966
497	BIMP24162	
498	BIMP25003	GO:0008270
499	BIMP25003	GO:0006508
500	BIMP25003	GO:0008237
501	BIMP22118	GO:0035091
502	BIMP22118	GO:0007165
503	BIMP22118	GO:0005515
504	BIMP24790	
505	BIMP13705	GO:0006886
506	BIMP17291	GO:0007399
507	BIMP17291	GO:0007411
508	BIMP17291	GO:0007155
509	BIMP17291	GO:0005887
510	BIMP17291	GO:0005515
511	BIMP17291	GO:0005886
512	BIMP17732	
513	BIMP21982	GO:0005840
514	BIMP21982	GO:0006412
515	BIMP21982	GO:0003735
516	BIMP17132	
517	BIMP24991	GO:0006468
518	BIMP24991	GO:0004672
519	BIMP24991	GO:0005524
520	BIMP25579	
521	BIMP21569	
522	BIMP16475	GO:0005515
523	BIMP23510	GO:0020037
524	BIMP23510	GO:0016705
525	BIMP23510	GO:0005506
526	BIMP23510	GO:0055114
527	BIMP21830	GO:0004104
528	BIMP16803	
529	BIMP23852	
530	BIMP25873	GO:0003700
531	BIMP25873	GO:0006355
532	BIMP25873	GO:0000981
533	BIMP25873	GO:0003677
534	BIMP11166	GO:0006429
535	BIMP11166	GO:0004823
536	BIMP11166	GO:0004812
537	BIMP11166	GO:0006418
538	BIMP11166	GO:0002161
539	BIMP11166	GO:0000166
540	BIMP11166	GO:0005524
541	BIMP20522	
542	BIMP20876	
543	BIMP17041	
544	BIMP17697	
545	BIMP15632	
546	BIMP18490	
547	BIMP15332	
548	BIMP17514	GO:0004675
549	BIMP17514	GO:0016020
550	BIMP12374	GO:0000836
551	BIMP12374	GO:0030433
552	BIMP12374	GO:0061630
553	BIMP12374	GO:0016567
554	BIMP12700	GO:0005858
555	BIMP11362	
